ITEM,Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Anio,Mes,Contrato,Campo,TipoProd,TipoHidrocarburo,PrecioHidrocarburoUSD,PorcRegalia,ProdGravableBlsKpc,VolumenRegaliaBlsKpc,RegaliasCOP,TrmPromedio,RegimenReg
3625,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,NASHIRA,NASHIRA NORTE,B,O,42.2137,0.08,16713.01,1337.0408,178647878.72,3165.19,Ley 756 8% variable
3626,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,OROCUÉ,GUARILAQUE,B,O,45.5023,0.2,33838.41,6767.682,974704739.72,3165.19,Ley 141 20%
3627,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,OROPENDOLA,OROPÉNDOLA,B,O,45.9273,0.08,5758.25,460.66,66965513.41,3165.19,Ley 756 8% variable
3628,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,OROPENDOLA,VIREO,B,O,46.7973,0.08,2807.16,224.5728,33264249.85,3165.19,Ley 756 8% variable
3629,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,7.1097,0.2,15.37,3.074,69175.46,3165.19,Ley 141 20%
3630,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,44.6968,0.2,838.29,167.658,23719224.36,3165.19,Ley 141 20%
3631,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,7.1097,0.064,57.59,3.68576,82942.52,3165.19,Ley 756 8% variable
3632,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,44.6968,0.08,5495.2,439.616,62194174.33,3165.19,Ley 756 8% variable
3633,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,7.1097,0.064,0.24,0.01536,345.6,3165.19,Ley 756 8% variable
3634,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,44.6968,0.08,2327.91,186.2328,26347073.55,3165.19,Ley 756 8% variable
3635,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,7.1097,0.064,2.9,0.1856,4176.4,3165.19,Ley 756 8% variable
3636,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,44.6968,0.08,7980.11,638.4088,90318159.92,3165.19,Ley 756 8% variable
3637,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,7.1097,0.064,27.88,1.78432,40153.39,3165.19,Ley 756 8% variable
3638,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,1,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,44.6968,0.08,9632.26,770.5808,109017043.42,3165.19,Ley 756 8% variable
3639,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,ALCARAVÁN,CANACABARE,QB,G,4.868,0.05,18.2,0.91,13802.78,3115.84,Ley 508 5% variable
3640,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,ALCARAVÁN,CANACABARE,B,O,55.273,0.05,10661.43,533.0715,91806546.19,3115.84,Ley 508 5% variable
3641,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,ALCARAVÁN,CANACABARE,B,O,55.273,0.08,8892.28,711.3824,122515574.5,3115.84,Ley 756 8% variable
3642,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,ANDARRIOS,B,O,49.3637,0.08,2896.5,231.72,35640711.88,3115.84,Ley 756 8% variable
3643,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,CIRIGÜELO,B,O,49.1887,0.08,3600.86,288.0688,44150610.55,3115.84,Ley 756 8% variable
3644,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,CIRIGÜELO,B,O,49.1887,0.08,3726.34,298.1072,45689137.23,3115.84,Ley 756 8% variable
3645,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,GRETA OTO,B,O,49.0633,0.08,4202.61,336.2088,51397379.8,3115.84,Ley 756 8% variable
3646,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,GUACHARACA,B,O,49.4734,0.08,2319.08,185.5264,28599116.7,3115.84,Ley 756 8% variable
3647,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,GUACHARACA,B,O,49.4734,0.08,9572.6,765.808,118050220.99,3115.84,Ley 756 8% variable
3648,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,HOATZIN,B,O,47.7758,0.08,1236.39,98.9112,14724093.96,3115.84,Ley 756 8% variable
3649,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,HOATZIN,B,O,47.7758,0.08,590.28,47.2224,7029608.85,3115.84,Ley 756 8% variable
3650,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CACHICAMO,HOATZIN NORTE,B,O,48.5468,0.08,5033.13,402.6504,60906534.5,3115.84,Ley 756 8% variable
3651,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CAMPO RICO,VIGIA SUR,P,O,43.5378,0.06,17411.11,1044.6666,141716147.58,3115.84,Ley 756 8% variable
3652,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CAMPO RICO,VIGIA SUR,P,O,43.5378,0.06,30288.02,1817.2812,246526586.37,3115.84,Ley 756 8% variable
3653,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CAMPO RICO,VIGIA SUR,B,O,43.5378,0.08,757.76,60.6208,8223624.84,3115.84,Ley 756 8% variable
3654,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CASANARE ESTE,CURITO,QB,G,4.653,0.064,20.68,1.32352,19188.26,3115.84,Ley 756 8% variable
3655,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CASANARE ESTE,CURITO,B,O,51.469,0.08,1583.05,126.644,20309793.03,3115.84,Ley 756 8% variable
3656,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,JUAPE,B,G,7.6449,0.064,1247.66,79.85024,1902055.36,3115.84,Ley 756 8% variable
3657,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,JUAPE,B,O,53.8011,0.08,2282,182.56,30603558.68,3115.84,Ley 756 8% variable
3658,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,SANTO DOMINGO,B,G,6.6598,0.064,1194.86,76.47104,1586840.61,3115.84,Ley 756 8% variable
3659,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,SANTO DOMINGO,B,O,55.9795,0.08,3639,291.12,50778071.6,3115.84,Ley 756 8% variable
3660,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,SANTO DOMINGO NORTE,B,G,6.5578,0.064,2798.18,179.08352,3659223.48,3115.84,Ley 756 8% variable
3661,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,SANTO DOMINGO NORTE,QB,G,6.5578,0.064,11.55,0.7392,15104.02,3115.84,Ley 756 8% variable
3662,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CDNDI LA PUNTA,SANTO DOMINGO NORTE,B,O,55.7565,0.08,12284.97,982.7976,170739788.46,3115.84,Ley 756 8% variable
3663,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,BASTIDAS,B,O,50.9313,0.08,2061.68,164.9344,26174063.49,3115.84,Ley 756 8% variable
3664,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,CARRIZALES,B,O,45.4663,0.08,3572.86,285.8288,40492141.39,3115.84,Ley 756 8% variable
3665,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,CARRIZALES,B,O,45.4663,0.08,66.74,5.3392,756381.46,3115.84,Ley 756 8% variable
3666,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,CARRIZALES,P,O,45.4663,0.06,8765.63,525.9378,74507355.03,3115.84,Ley 756 8% variable
3667,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,MATEMARRANO,B,O,50.6863,0.08,1169.06,93.5248,14770408.87,3115.84,Ley 756 8% variable
3668,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,SAIMIRÍ,B,O,49.9091,0.08,3123.16,249.8528,38854301.45,3115.84,Ley 756 8% variable
3669,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,SAIMIRÍ,B,O,49.9091,0.08,1471.35,117.708,18304626.22,3115.84,Ley 756 8% variable
3670,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,SAIMIRÍ,B,O,49.9091,0.08,494.37,39.5496,6150309.51,3115.84,Ley 756 8% variable
3671,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,ZOPILOTE,B,O,49.8873,0.08,28426.31,2274.1048,353488771.3,3115.84,Ley 756 8% variable
3672,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,CRAVOVIEJO,ZOPILOTE,B,O,49.8873,0.08,7141.71,571.3368,88809074.73,3115.84,Ley 756 8% variable
3673,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,ESTERO,GUANAPALO,B,O,50.9146,0.2,1908.07,381.614,60539911.62,3115.84,Ley 141 20%
3674,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,CANDALAY,B,O,50.4166,0.08,303.24,24.2592,3810879.16,3115.84,Ley 756 8% variable
3675,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,GUASAR,B,O,48.9106,0.2,8613.54,1722.708,262536570.94,3115.84,Ley 141 20%
3676,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,JORCAN,B,O,51.4306,0.08,1080.73,86.4584,13854917.16,3115.84,Ley 756 8% variable
3677,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,JORDÁN,B,O,50.9656,0.2,10658.48,2131.696,338514721.28,3115.84,Ley 141 20%
3678,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,PARAVARE,B,O,49.5166,0.2,4474.52,894.904,138070981.59,3115.84,Ley 141 20%
3679,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,PIRITO,B,O,47.7166,0.05,1770.24,88.512,13159724.35,3115.84,Ley 508 5% variable
3680,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,GARCERO,SARDINAS,B,O,50.0236,0.2,24236.1,4847.22,755514532.86,3115.84,Ley 141 20%
3681,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,LLA 23,DANES,B,O,51.55,0.08,3828.34,306.2672,49193112.79,3115.84,Ley 756 8% variable
3682,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,LLA 23,LABRADOR,B,O,51.0504,0.08,12981.38,1038.5104,165190530.33,3115.84,Ley 756 8% variable
3683,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,LLA 23,LABRADOR,B,O,51.0504,0.08,655.59,52.4472,8342507.28,3115.84,Ley 756 8% variable
3684,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,LLA 23,LABRADOR,B,O,51.0504,0.08,2770.1,221.608,35250049.26,3115.84,Ley 756 8% variable
3685,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,LLA 47,VIKINGO,B,O,45.4046,0.08,7173.75,573.9,81191623.73,3115.84,Ley 756 8% variable
3686,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MAPACHE,TUCUSO,B,O,44.6068,0.08,119.72,9.5776,1331168.04,3115.84,Ley 756 8% variable
3687,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MAPACHE,TUCUSO,B,O,44.6068,0.08,1204.91,96.3928,13397408.91,3115.84,Ley 756 8% variable
3688,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MAPACHE,TUCUSO,P,O,44.6068,0.06,1535.96,92.1576,12808768.35,3115.84,Ley 756 8% variable
3689,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MORICHE,MAURITÍA ESTE,P,O,44.8216,0.06,55.76,3.3456,467236.11,3115.84,Ley 756 8% variable
3690,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MORICHE,MAURITÍA ESTE,B,O,44.8216,0.08,207.8,16.624,2321656.7,3115.84,Ley 756 8% variable
3691,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MORICHE,MAURITÍA NORTE,B,O,49.5149,0.08,36202.88,2896.2304,446831891.65,3115.84,Ley 756 8% variable
3692,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,MORICHE,MAURITÍA NORTE,B,O,49.5149,0.08,104.21,8.3368,1286205.48,3115.84,Ley 756 8% variable
3693,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,NASHIRA,ALEPE,B,O,48.0244,0.08,5183.45,414.676,62050601.52,3115.84,Ley 756 8% variable
3694,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,NASHIRA,NASHIRA NORTE,B,O,46.165,0.08,4064.48,325.1584,46771679.61,3115.84,Ley 756 8% variable
3695,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,NASHIRA,NASHIRA NORTE,B,O,46.165,0.08,15115.98,1209.2784,173945934.74,3115.84,Ley 756 8% variable
3696,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,OROCUÉ,GUARILAQUE,B,O,49.4356,0.2,29521.75,5904.35,909467222.57,3115.84,Ley 141 20%
3697,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,OROPENDOLA,OROPÉNDOLA,B,O,49.9321,0.08,4886.96,390.9568,60825228.55,3115.84,Ley 756 8% variable
3698,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,OROPENDOLA,VIREO,B,O,50.6521,0.08,2200.07,176.0056,27777879.33,3115.84,Ley 756 8% variable
3699,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,6.4242,0.2,41.06,8.212,164377.68,3115.84,Ley 141 20%
3700,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,48.6654,0.2,668.39,133.678,20270076.01,3115.84,Ley 141 20%
3701,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,6.4242,0.064,165.22,10.57408,211659.02,3115.84,Ley 756 8% variable
3702,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,48.6654,0.08,4897.53,391.8024,59410408.13,3115.84,Ley 756 8% variable
3703,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,6.4242,0.064,2.37,0.15168,3036.01,3115.84,Ley 756 8% variable
3704,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,48.6654,0.08,1873.23,149.8584,22723568.53,3115.84,Ley 756 8% variable
3705,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,6.4242,0.064,77.93,4.98752,99834.04,3115.84,Ley 756 8% variable
3706,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,48.6654,0.08,8183.22,654.6576,99268088.57,3115.84,Ley 756 8% variable
3707,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,QB,G,6.4242,0.064,82.34,5.26976,105483.47,3115.84,Ley 756 8% variable
3708,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,2,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,B,O,48.6654,0.08,8376.6,670.128,101613920.82,3115.84,Ley 756 8% variable
3709,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,ALCARAVÁN,CANACABARE,QB,G,4.5277,0.05,20.15,1.0075,14271.96,3128.68,Ley 508 5% variable
3710,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,ALCARAVÁN,CANACABARE,B,O,52.2967,0.05,15975.99,798.7995,130699286.08,3128.68,Ley 508 5% variable
3711,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,ALCARAVÁN,CANACABARE,B,O,52.2967,0.08,16505.99,1320.4792,216056330.36,3128.68,Ley 756 8% variable
3712,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,ANDARRIOS,B,O,52.2738,0.08,3106.8,248.544,40648871.92,3128.68,Ley 756 8% variable
3713,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,CIRIGÜELO,B,O,52.1039,0.08,4454.95,356.396,58098403.33,3128.68,Ley 756 8% variable
3714,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,CIRIGÜELO,B,O,52.1039,0.08,4526.9,362.152,59036726,3128.68,Ley 756 8% variable
3715,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,GRETA OTO,B,O,51.9793,0.08,4557.06,364.5648,59287932.37,3128.68,Ley 756 8% variable
3716,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,GUACHARACA,B,O,52.388,0.08,2457.45,196.596,32223123.71,3128.68,Ley 756 8% variable
3717,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,GUACHARACA,B,O,52.388,0.08,9776.35,782.108,128191636.85,3128.68,Ley 756 8% variable
3718,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,HOATZIN,B,O,50.6122,0.08,1320.76,105.6608,16731321.84,3128.68,Ley 756 8% variable
3719,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,HOATZIN,B,O,50.6122,0.08,624.4,49.952,7909867.92,3128.68,Ley 756 8% variable
3720,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CACHICAMO,HOATZIN NORTE,B,O,51.3799,0.08,5374.14,429.9312,69111984.15,3128.68,Ley 756 8% variable
3721,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CAMPO RICO,VIGIA SUR,P,O,49.7953,0.06,19529.45,1171.767,182553751.47,3128.68,Ley 756 8% variable
3722,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CAMPO RICO,VIGIA SUR,P,O,49.7953,0.06,33560.86,2013.6516,313713949.74,3128.68,Ley 756 8% variable
3723,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CAMPO RICO,VIGIA SUR,B,O,49.7953,0.08,763.71,61.0968,9518487.75,3128.68,Ley 756 8% variable
3724,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,JUAPE,B,G,7.2176,0.064,1264.7,80.9408,1827769.38,3128.68,Ley 756 8% variable
3725,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,JUAPE,QB,G,7.2176,0.064,1.23,0.07872,1777.38,3128.68,Ley 756 8% variable
3726,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,JUAPE,B,O,56.7044,0.08,2427,194.16,34445910.23,3128.68,Ley 756 8% variable
3727,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO,B,G,3.9213,0.064,1152.58,73.76512,904986.85,3128.68,Ley 756 8% variable
3728,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO,QB,G,3.9213,0.064,36.02,2.30528,28282.26,3128.68,Ley 756 8% variable
3729,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO,B,O,58.8075,0.08,3824,305.92,56286174.32,3128.68,Ley 756 8% variable
3730,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO NORTE,B,G,6.1912,0.064,2830.12,181.12768,3508494.49,3128.68,Ley 756 8% variable
3731,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO NORTE,QB,G,6.1912,0.064,102.13,6.53632,126610.3,3128.68,Ley 756 8% variable
3732,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CDNDI LA PUNTA,SANTO DOMINGO NORTE,B,O,58.5845,0.08,13466.96,1077.3568,197471047.68,3128.68,Ley 756 8% variable
3733,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,BASTIDAS,B,O,53.847,0.08,2399.73,191.9784,32342607.12,3128.68,Ley 756 8% variable
3734,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,CARRIZALES,B,O,48.4006,0.08,3913.69,313.0952,47412002.57,3128.68,Ley 756 8% variable
3735,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,CARRIZALES,B,O,48.4006,0.08,212.64,17.0112,2576005.52,3128.68,Ley 756 8% variable
3736,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,CARRIZALES,P,O,48.4006,0.06,8483.24,508.9944,77077016.43,3128.68,Ley 756 8% variable
3737,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,MATEMARRANO,B,O,53.6317,0.08,1248.77,99.9016,16763131.46,3128.68,Ley 756 8% variable
3738,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,SAIMIRÍ,B,O,52.8056,0.08,3636.17,290.8936,48059062.24,3128.68,Ley 756 8% variable
3739,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,SAIMIRÍ,B,O,52.8056,0.08,1713.22,137.0576,22643536.05,3128.68,Ley 756 8% variable
3740,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,SAIMIRÍ,B,O,52.8056,0.08,727.95,58.236,9621275.79,3128.68,Ley 756 8% variable
3741,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,ZOPILOTE,B,O,52.6726,0.08,25858.59,2068.6872,340910776.03,3128.68,Ley 756 8% variable
3742,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,CRAVOVIEJO,ZOPILOTE,B,O,52.6726,0.08,8833.78,706.7024,116461523.83,3128.68,Ley 756 8% variable
3743,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,ESTERO,GUANAPALO,B,O,53.8178,0.2,2367.73,473.546,79735047.7,3128.68,Ley 141 20%
3744,CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),2019,3,GARCERO,CANDALAY,B,O,53.3198,0.08,483.38,38.6704,6451018.92,3128.68,Ley 756 8% variable
